fdc_id,protein_g,fat_g,carbs_g,calories,description
174072,0.67,2.57,5.01,46.0,"Gravy, HEINZ Home Style, classic chicken"
174073,2.81,0.96,7.94,52.0,"Soup, beef barley, ready to serve"
174074,0.62,0.91,4.87,30.0,"Sauce, enchilada, red, mild, ready to serve"
174075,7.85,9.2,46.13,299.0,"Bread, chapati or roti, whole wheat, commercially prepared, frozen"
174076,6.36,13.2,45.35,326.0,"Bread, paratha, whole wheat, commercially prepared, frozen"
174077,10.2,6.7,46.21,286.0,"Bread, naan, whole wheat, commercially prepared, refrigerated"
174078,10.65,5.8,55.77,318.0,"Bread, roll, Mexican, bollilo"
174079,4.1,23.5,68.83,503.0,"Cookie, butter or sugar, with chocolate icing or filling"
174080,4.5,24.2,67.87,507.0,"Cookie, chocolate, with icing or coating"
174081,9.76,9.76,45.89,310.0,"Tortillas, ready-to-bake or -fry, whole wheat"
174082,3.71,13.0,69.37,409.0,"Cake, snack cakes, creme-filled, chocolate with frosting, low-fat, with added fiber"
174083,5.71,5.71,77.96,386.0,"Cookies, graham crackers, plain or honey, lowfat"
174084,9.62,16.03,57.29,412.0,"Crackers, cheese, whole grain"
174085,7.14,3.57,49.16,257.0,"Waffles, whole wheat, lowfat, frozen, ready-to-heat"
174086,5.71,1.9,57.32,269.0,"Pancakes, plain, reduced fat"
174087,5.37,14.0,75.99,451.0,"Cookies, shortbread, reduced fat"
174088,3.45,27.59,65.99,526.0,"Cookies, sugar wafer, chocolate-covered"
174089,11.69,3.61,47.31,269.0,"Rolls, hamburger or hot dog, wheat/cracked wheat"
174090,12.38,4.38,44.93,269.0,"Rolls, hamburger or hot dog, whole wheat"
174091,8.33,1.04,49.1,239.0,"Bread, french or vienna, whole wheat"
174092,9.3,0.0,54.52,255.0,"Bagels, whole grain white"
174093,7.02,1.75,50.17,245.0,"English muffins, whole grain white"
174094,9.3,3.49,46.5,255.0,"Rolls, hamburger, whole grain white, calcium-fortified"
174095,2.94,17.65,63.52,425.0,"Cookies, chocolate chip sandwich, with creme filling"
174096,3.23,19.35,63.26,440.0,"Cookies, chocolate, made with rice cereal"
174097,4.55,18.18,63.26,435.0,"Cookies, marshmallow, with rice cereal and chocolate chips"
174098,10.16,17.71,65.67,463.0,"Crackers, flavored, fish-shaped"
174099,3.13,10.7,52.83,320.0,"Bread, gluten-free, white, made with potato extract, rice starch, and rice flour"
174100,4.31,5.24,45.78,248.0,"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca"
174101,5.4,8.02,51.15,298.0,"Bread, gluten-free, white, made with tapioca starch and brown rice flour"
174102,7.25,9.34,49.09,309.0,"Bread, gluten-free, whole grain, made with tapioca starch and brown rice flour"
174103,2.5,15.41,76.94,456.0,"Crackers, gluten-free, multigrain and vegetable, made with corn starch and white rice flour"
174104,11.25,15.84,66.3,453.0,"Crackers, gluten-free, multi-seeded and multigrain"
174105,2.72,8.84,43.05,263.0,"Waffles, gluten-free, frozen, ready-to-heat"
174106,3.31,4.55,40.32,215.0,"Pancakes, gluten-free, frozen, ready-to-heat"
174107,10.04,7.37,53.58,321.0,"Rolls, dinner, sweet"
174108,0.0,0.0,11.27,45.0,"Beverages,  Energy drink, Citrus"
174109,0.07,0.0,2.64,88.0,"Alcoholic Beverage, wine, table, red, Mouvedre"
174110,0.07,0.0,2.16,84.0,"Alcoholic beverage, wine, table, white, Chardonnay"
174111,0.0,0.0,12.26,47.0,"Beverages, Kiwi Strawberry Juice Drink"
174112,0.0,0.1,5.1,22.0,"Beverages, Apple juice drink, light, fortified with vitamin C"
174113,0.0,0.0,0.14,0.0,"Beverages, POWERADE, Zero, Mixed Berry"
174114,1.8,0.2,93.3,372.0,"Beverages, Carob-flavor beverage mix, powder"
174115,3.16,3.11,8.68,75.0,"Beverages, Carob-flavor beverage mix, powder, prepared with whole milk"
174116,0.21,2.08,2.92,31.0,"Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2"
174117,2.1,1.13,65.1,279.0,"Beverages, chocolate syrup"
174118,3.07,2.96,12.78,90.0,"Beverages, chocolate syrup, prepared with whole milk"
174119,1.48,0.98,11.42,60.0,"Beverages, coffee, ready to drink, iced, mocha, milk based"
174120,0.0,0.0,0.15,1.0,"Beverages, tea, Oolong, brewed"
174121,0.0,0.0,0.31,1.0,"Beverages, tea, green, ready-to-drink, citrus, diet, fortified with vitamin C"
174122,6.67,4.0,83.73,398.0,"Beverages, Cocoa mix, powder"
174123,0.92,0.55,11.54,55.0,"Beverages, Cocoa mix, powder, prepared with water"
174124,2.8,15.0,75.0,400.0,"Beverages, Cocoa mix, NESTLE, Hot Cocoa Mix Rich Chocolate With Marshmallows"
174125,0.1,0.18,1.69,9.0,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
174126,14.42,0.5,73.18,352.0,"Beverages, coffee, instant, regular, half the caffeine"
174127,9.0,13.21,71.4,440.0,"Beverages, coffee and cocoa, instant, decaffeinated, with whitener and low calorie sweetener"
174128,0.0,0.22,6.2,27.0,"Beverages, tea, green, ready-to-drink, sweetened"
174129,0.0,0.0,0.41,2.0,"Beverages, tea, ready-to-drink, lemon, diet"
174130,0.1,0.0,0.34,2.0,"Beverages, coffee, instant, regular, prepared with water"
174131,0.0,0.0,3.75,15.0,"Beverages, aloe vera juice drink, fortified with Vitamin C"
174132,0.21,0.0,13.16,54.0,"Beverages, OCEAN SPRAY, Cran Grape"
174133,11.6,0.2,76.0,351.0,"Beverages, coffee, instant, decaffeinated, powder"
174134,0.09,0.0,0.75,3.0,"Beverages, coffee, instant, chicory"
174135,5.29,15.87,74.04,460.0,"Beverages, coffee, instant, mocha, sweetened"
174136,0.73,0.0,5.77,26.0,"Beverages, OCEAN SPRAY, Light Cranberry and Raspberry Flavored Juice"
174137,0.22,0.01,11.98,49.0,"Beverages, OCEAN SPRAY, White Cranberry Strawberry Flavored Juice Drink"
174138,6.01,2.52,78.42,360.0,"Beverages, coffee substitute, cereal grain beverage, powder"
174139,0.1,0.04,1.3,6.0,"Beverages, coffee substitute, cereal grain beverage, prepared with water"
174140,0.0,0.11,15.85,63.0,"Beverages, cranberry-apple juice drink, bottled"
174141,0.0,0.0,10.07,68.0,"Alcoholic beverage, malt beer, hard lemonade"
174142,0.2,0.0,16.2,64.0,"Beverages, cranberry-apricot juice drink, bottled"
174143,0.0,0.0,94.45,378.0,"Beverages, tea, green, instant, decaffeinated, lemon, unsweetened, fortified with vitamin C"
174144,0.0,0.0,0.0,0.0,"Beverages, tea, black, ready to drink"
174145,0.25,0.0,0.77,46.0,"Alcoholic beverage, beer, light, higher alcohol"
174146,0.0,0.0,5.92,56.0,"Beverages, AMBER, hard cider"
174147,0.19,0.0,12.76,46.0,"Beverages, OCEAN SPRAY, Cran Cherry"
174148,0.22,0.01,4.72,19.0,"Beverages, OCEAN SPRAY, Light Cranberry"
174149,0.13,0.01,11.88,45.0,"Beverages, OCEAN SPRAY, White Cranberry Peach"
174150,0.36,0.02,5.78,23.0,"Beverages, OCEAN SPRAY, Light Cranberry, Concord Grape"
174151,0.0,0.0,11.94,47.0,"Beverages, Fruit punch drink, with added nutrients, canned"
174152,0.2,0.0,41.4,162.0,"Beverages, Fruit punch drink, frozen concentrate"
174153,0.06,0.0,11.66,46.0,"Beverages, Fruit punch drink, frozen concentrate, prepared with water"
174154,0.0,13.33,86.28,465.0,"Beverages, coffee, instant, vanilla, sweetened, decaffeinated, with non dairy creamer"
174155,0.0,0.0,0.3,1.0,"Beverages, tea, black, brewed, prepared with distilled water"
174156,0.0,0.0,0.2,1.0,"Beverages, tea, herb, brewed, chamomile"
174157,0.5,0.0,1.1,6.0,"Beverages, Wine, non-alcoholic"
174158,0.0,0.0,0.0,0.0,"Water, bottled, generic"
174159,4.55,2.27,90.28,400.0,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients"
174160,3.27,3.17,11.87,89.0,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients, prepared with whole milk"
174161,0.0,0.0,5.49,22.0,"Beverages, Water with added vitamins and minerals, bottles, sweetened, assorted fruit flavors"
174162,0.0,0.0,1.23,4.0,"Beverages, V8 SPLASH Juice Drinks, Diet Berry Blend"
174163,0.0,0.0,1.26,4.0,"Beverages, V8 SPLASH Juice Drinks, Diet Fruit Medley"
174164,0.0,0.0,1.26,4.0,"Beverages, V8 SPLASH Juice Drinks, Diet Strawberry Kiwi"
174165,0.0,0.0,8.23,33.0,"Beverages, V8 SPLASH Juice Drinks, Mango Peach"
174166,0.0,0.0,7.41,29.0,"Beverages, V8 SPLASH Juice Drinks, Orange Pineapple"
174167,0.0,0.0,7.82,33.0,"Beverages, V8 SPLASH Juice Drinks, Orchard Blend"
174168,0.0,0.0,7.41,29.0,"Beverages, V8 SPLASH Juice Drinks, Strawberry Banana"
174169,0.41,0.0,11.38,49.0,"Beverages, V8 V-FUSION Juices, Tropical"
174170,0.0,0.0,10.98,45.0,"Beverages, V8 V- FUSION Juices, Acai Berry"
174171,0.25,0.08,12.08,46.0,"Beverages, Energy drink, AMP"
174172,0.25,0.08,12.08,46.0,"Beverages, Energy drink, FULL THROTTLE"
174173,0.0,0.0,1.1,4.0,"Beverages, Vegetable and fruit juice drink, reduced calorie, with low-calorie sweetener, added vitamin C"
174174,3.05,1.83,12.08,77.0,"Beverages, milk beverage, reduced fat, flavored and sweetened, Ready-to-drink,  added calcium, vitamin A and vitamin D"
174175,0.3,0.01,11.15,46.0,"Beverages, vegetable and fruit juice blend, 100% juice, with added vitamins A, C, E"
174176,0.0,0.07,10.0,39.0,"Beverages, fruit juice drink, reduced sugar, with vitamin E added"
174177,0.25,0.08,0.7,1.0,"Beverages, Energy drink, VAULT Zero, sugar-free, citrus flavor"
174178,0.05,0.01,1.94,8.0,"Beverages, PEPSICO QUAKER, Gatorade G2, low calorie"
174179,0.0,0.0,16.03,64.0,"Beverages, Fruit flavored drink, less than 3% juice, not fortified with vitamin C"
174180,0.0,0.0,6.67,27.0,"Beverages, Fruit flavored drink containing less than 3% fruit juice, with high vitamin C"
174181,53.57,10.71,20.38,392.0,"Beverages, nutritional shake mix, high protein, powder"
174182,20.35,4.84,0.0,131.0,"Fish, anchovy, european, raw"
174183,28.89,9.71,0.0,210.0,"Fish, anchovy, european, canned in oil, drained solids"
174184,18.86,3.69,0.0,114.0,"Fish, bass, fresh water, mixed species, raw"
174185,22.86,7.17,0.0,162.0,"Fish, carp, cooked, dry heat"
174186,16.38,2.82,0.0,95.0,"Fish, catfish, channel, wild, raw"
174187,18.09,13.33,8.04,229.0,"Fish, catfish, channel, cooked, breaded and fried"
174188,24.6,17.9,4.0,264.0,"Fish, caviar, black and red, granular"
174189,22.76,0.86,0.0,105.0,"Fish, cod, Atlantic, canned, solids and liquid"
174190,62.82,2.37,0.0,290.0,"Fish, cod, Atlantic, dried and salted"
174191,15.27,0.41,0.0,69.0,"Fish, cod, Pacific, raw (may have been previously frozen)"
174192,17.78,3.17,0.0,104.0,"Fish, croaker, Atlantic, raw"
174193,18.44,11.66,0.0,184.0,"Fish, eel, mixed species, raw"
174194,23.65,14.95,0.0,236.0,"Fish, eel, mixed species, cooked, dry heat"
174195,11.01,16.23,21.66,277.0,"Fish, fish sticks, frozen, prepared"
174196,12.41,1.93,0.0,70.0,"Fish, flatfish (flounder and sole species), raw"
174197,15.24,2.37,0.0,86.0,"Fish, flatfish (flounder and sole species), cooked, dry heat"
174198,19.99,0.55,0.0,90.0,"Fish, haddock, cooked, dry heat"
174199,25.23,0.96,0.0,116.0,"Fish, haddock, smoked"
174200,18.56,1.33,0.0,91.0,"Fish, halibut, Atlantic and Pacific, raw"
174201,22.54,1.61,0.0,111.0,"Fish, halibut, Atlantic and Pacific, cooked, dry heat"
174202,19.35,1.54,0.0,97.0,"Crustaceans, crab, alaska king, cooked, moist heat"
174203,7.62,0.46,15.0,95.0,"Crustaceans, crab, alaska king, imitation, made from surimi"
174204,18.06,1.08,0.04,87.0,"Crustaceans, crab, blue, raw"
174205,17.88,0.74,0.0,83.0,"Crustaceans, crab, blue, cooked, moist heat"
174206,15.97,0.95,0.0,77.0,"Crustaceans, crayfish, mixed species, wild, raw"
174207,16.77,1.2,0.0,82.0,"Crustaceans, crayfish, mixed species, wild, cooked, moist heat"
174208,16.52,0.75,0.0,77.0,"Crustaceans, lobster, northern, raw"
174209,19.0,0.86,0.0,89.0,"Crustaceans, lobster, northern, cooked, moist heat"
174210,13.61,1.01,0.91,71.0,"Crustaceans, shrimp, mixed species, raw (may contain additives to retain moisture)"
174211,20.6,1.51,2.43,112.0,"Crustaceans, spiny lobster, mixed species, raw"
174212,17.1,0.76,6.01,105.0,"Mollusks, abalone, mixed species, raw"
174213,19.63,6.78,11.05,189.0,"Mollusks, abalone, mixed species, cooked, fried"
174214,14.67,0.96,3.57,86.0,"Mollusks, clam, mixed species, raw"
174215,16.24,0.7,0.82,79.0,"Mollusks, cuttlefish, mixed species, raw"
174216,11.9,2.24,3.69,86.0,"Mollusks, mussel, blue, raw"
174217,23.8,4.48,7.39,172.0,"Mollusks, mussel, blue, cooked, moist heat"
174218,14.91,1.04,2.2,82.0,"Mollusks, octopus, common, raw"
174219,9.45,2.3,4.95,81.0,"Mollusks, oyster, Pacific, raw"
174220,12.06,0.49,3.18,69.0,"Mollusks, scallop, mixed species, raw"
174221,18.07,10.94,10.13,216.0,"Mollusks, scallop, mixed species, cooked, breaded and fried"
174222,12.77,0.41,10.62,99.0,"Mollusks, scallop, mixed species, imitation, made from surimi"
174223,15.58,1.38,3.08,92.0,"Mollusks, squid, mixed species, raw"
174224,21.43,5.5,0.0,141.0,"Fish, salmon, chum, canned, without salt, drained solids with bone"
174225,19.78,6.05,0.0,139.0,"Fish, salmon, pink, canned, without salt, solids with bone and liquid"
174226,20.47,7.31,0.0,153.0,"Fish, salmon, sockeye, canned, without salt, drained solids with bone"
174227,29.13,8.21,0.0,198.0,"Fish, tuna, light, canned in oil, without salt, drained solids"
174228,22.73,2.99,0.0,124.0,"Fish, bass, striped, cooked, dry heat"
174229,25.69,5.44,0.0,159.0,"Fish, bluefish, cooked, dry heat"
174230,24.76,1.04,0.0,115.0,"Fish, burbot, cooked, dry heat"
174231,22.15,10.28,0.0,187.0,"Fish, butterfish, cooked, dry heat"
174232,18.42,17.74,0.0,239.0,"Fish, halibut, greenland, cooked, dry heat"
174233,21.01,17.79,0.0,250.0,"Fish, herring, Pacific, cooked, dry heat"
174234,24.35,0.82,0.0,111.0,"Fish, ling, cooked, dry heat"
174235,22.64,1.36,0.0,109.0,"Fish, lingcod, cooked, dry heat"
174236,26.0,2.56,0.0,134.0,"Fish, mackerel, king, cooked, dry heat"
174237,24.92,1.26,0.0,118.0,"Fish, pollock, Atlantic, cooked, dry heat"
174238,21.33,1.17,0.0,102.0,"Fish, pout, ocean, cooked, dry heat"
174239,28.62,8.23,1.92,204.0,"Fish, roe, mixed species, cooked, dry heat"
174240,17.19,19.62,0.0,250.0,"Fish, sablefish, cooked, dry heat"
174241,24.21,3.5,0.0,135.0,"Fish, scup, cooked, dry heat"
174242,21.46,4.63,0.0,133.0,"Fish, seatrout, mixed species, cooked, dry heat"
174243,21.71,17.65,0.0,252.0,"Fish, shad, american, cooked, dry heat"
174244,23.73,6.28,0.0,158.0,"Fish, spot, cooked, dry heat"
174245,20.58,3.78,0.0,122.0,"Fish, turbot, european, cooked, dry heat"
174246,24.47,7.51,0.0,172.0,"Fish, whitefish, mixed species, cooked, dry heat"
174247,22.44,3.06,0.0,123.0,"Fish, wolffish, Atlantic, cooked, dry heat"
174248,29.67,6.72,0.0,187.0,"Fish, yellowtail, mixed species, cooked, dry heat"
174249,29.82,2.08,4.4,164.0,"Mollusks, octopus, common, cooked, moist heat"
174250,18.9,4.6,9.9,163.0,"Mollusks, oyster, Pacific, cooked, moist heat"
174251,22.64,0.9,0.0,105.0,"Fish, roughy, orange, cooked, dry heat"
174252,21.46,0.69,63.38,338.0,"Lima beans, large, mature seeds, raw"
174253,7.8,0.38,20.88,115.0,"Lima beans, large, mature seeds, cooked, boiled, without salt"
174254,4.93,0.17,14.91,79.0,"Lima beans, large, mature seeds, canned"
174255,20.62,0.93,62.83,335.0,"Lima beans, thin seeded (baby), mature seeds, raw"
174256,23.86,1.15,62.62,347.0,"Mung beans, mature seeds, raw"
174257,7.02,0.38,19.15,105.0,"Mung beans, mature seeds, cooked, boiled, without salt"
174258,0.16,0.06,86.09,351.0,"Noodles, chinese, cellophane or long rice (mung beans), dehydrated"
174259,25.21,1.64,58.99,341.0,"Mungo beans, mature seeds, raw"
174260,13.5,22.01,21.26,318.0,"Peanuts, all types, cooked, boiled, with salt"
174261,28.03,52.5,15.26,599.0,"Peanuts, all types, oil-roasted, with salt"
174262,24.35,49.66,21.26,587.0,"Peanuts, all types, dry-roasted, with salt"
174263,26.15,49.6,15.83,570.0,"Peanuts, spanish, raw"
174264,25.87,48.62,19.86,578.0,"Peanuts, virginia, oil-roasted, with salt"
174265,24.06,49.94,21.57,589.0,"Peanut butter, chunk style, with salt"
174266,22.21,51.36,22.31,598.0,"Peanut butter, smooth style, with salt (Includes foods for USDA's Food Distribution Program)"
174267,52.2,0.55,34.7,327.0,"Peanut flour, defatted"
174268,41.71,2.97,34.71,311.0,Meat extender
174269,20.28,18.16,8.09,255.0,"Sausage, meatless"
174270,36.49,19.94,30.16,446.0,"Soybeans, mature seeds, raw"
174271,18.21,8.97,8.36,172.0,"Soybeans, mature cooked, boiled, without salt"
174272,20.29,10.8,7.64,192.0,Tempeh
174273,37.81,20.65,31.92,434.0,"Soy flour, full-fat, raw"
174274,38.09,21.86,30.38,439.0,"Soy flour, full-fat, roasted"
174275,51.46,1.22,33.92,327.0,"Soy flour, defatted"
174276,88.32,3.39,0.0,335.0,Soy protein isolate
174277,8.14,0.57,4.93,53.0,Soy sauce made from soy and wheat (shoyu)
174278,10.51,0.1,5.57,60.0,Soy sauce made from soy (tamari)
174279,7.0,0.51,7.84,60.0,Soy sauce made from hydrolyzed vegetable protein
174280,8.92,8.0,4.38,116.0,"Tofu, salted and fermented (fuyu)"
174281,24.33,1.31,61.91,347.0,"Yardlong beans, mature seeds, raw"
174282,8.29,0.45,21.09,118.0,"Yardlong beans, mature seeds, cooked, boiled, without salt"
174283,29.65,16.32,41.71,409.0,"Winged beans, mature seeds, raw"
174284,23.91,2.17,63.1,358.0,"Lentils, pink or red, raw"
174285,7.98,1.05,21.49,124.0,"Beans, kidney, red, mature seeds, canned, drained solids"
174286,6.99,0.9,20.22,114.0,"Beans, pinto, canned, drained solids"
174287,15.7,6.3,14.27,177.0,"Veggie burgers or soyburgers, unprepared"
174288,22.39,6.69,57.82,387.0,Chickpea flour (besan)
174289,7.78,17.82,15.0,237.0,"Hummus, commercial"
174290,9.98,5.26,1.18,83.0,"Tofu, extra firm, prepared with nigari"
174291,12.68,9.99,4.39,145.0,"Tofu, hard, prepared with nigari"
174292,4.8,2.7,2.9,55.0,"MORI-NU, Tofu, silken, soft"
174293,2.26,1.53,9.95,63.0,"Soymilk, chocolate, unfortified"
174294,21.93,49.54,23.98,588.0,"Peanut Butter, smooth (Includes foods for USDA's Food Distribution Program)"
174295,2.26,1.53,9.95,63.0,"Soymilk, chocolate, with added calcium, vitamins A and D"
174296,5.28,0.87,13.5,83.0,"Refried beans, canned, vegetarian"
174297,12.4,6.3,2.8,118.0,"Vitasoy USA, Organic Nasoya Super Firm Cubed Tofu"
174298,4.98,2.01,13.55,89.0,"Refried beans, canned, traditional, reduced sodium"
174299,18.21,8.97,8.36,172.0,"Soybeans, mature seeds, cooked, boiled, with salt"
174300,38.55,25.4,30.22,469.0,"Soybeans, mature seeds, roasted, no salt added"
174301,63.63,0.46,25.41,328.0,"Soy protein concentrate, produced by acid wash"
174302,88.32,0.53,2.59,321.0,"Soy protein isolate, potassium type"
174303,52.43,30.34,8.3,470.0,"Tofu, dried-frozen (koyadofu), prepared with calcium sulfate"
174304,18.82,20.18,8.86,270.0,"Tofu, fried, prepared with calcium sulfate"
174305,8.15,8.0,5.15,116.0,"Tofu, salted and fermented (fuyu), prepared with calcium sulfate"
174306,8.29,0.45,21.09,118.0,"Yardlong beans, mature seeds, cooked, boiled, with salt"
174307,20.29,5.25,0.0,134.0,"Lamb, composite of trimmed retail cuts, separable lean only, trimmed to 1/4"" fat, choice, raw"
174308,28.22,9.52,0.0,206.0,"Lamb, composite of trimmed retail cuts, separable lean only, trimmed to 1/4"" fat, choice, cooked"
174309,6.65,70.61,0.0,665.0,"Lamb, composite of trimmed retail cuts, separable fat, trimmed to 1/4"" fat, choice, raw"
174310,12.16,59.18,0.0,586.0,"Lamb, composite of trimmed retail cuts, separable fat, trimmed to 1/4"" fat, choice, cooked"
174311,17.91,17.07,0.0,230.0,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/4"" fat, choice, raw"
